cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       37        359       1   0.402  0.668   2644     1.189           0.4         3.5         3.8      26.9      22.6
       37        583       0   0.091  0.153    576     1.682           0.0         0.0         0.0      29.3      17.4
       37        578       0   0.040  0.090    336     1.414           0.6         4.4         3.8      24.7      17.4
       37        438       0   0.034  0.305   1188     1.542           4.8         5.2        10.0      19.0      29.3
       37        363       1   0.026  0.491   1840     1.189          14.6         2.5       167.9      26.9      22.6
       37        509       0   0.014  0.223    836     1.414          10.0         0.0        10.0      26.9      19.0
       37        576       1   0.009  0.114    448     1.189          10.0        10.0         0.0      19.0      22.6
       37        538       0   0.008  0.175    660     1.189          16.4         3.6        20.0      26.9      22.6
       37        409       0   0.002  0.086    328     1.189          28.3         0.1       151.8      29.3      24.7
       37        603       0   0.002  0.061    228     1.414          16.6         3.8       167.2      24.7      17.4
       37        358       0   0.002  0.013     60     6.169           0.0        10.0        10.0      19.0     117.4
       37        350       0   0.002  0.079    360     2.594          15.9         5.9        21.8      19.0      49.4
       37        610       0   0.001  0.064    240     1.091          40.0         0.0        40.0      26.9      29.3
       37        342       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        343       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        344       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        345       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        346       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        347       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        348       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        349       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        351       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        352       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        353       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        354       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        355       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        356       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        357       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        360       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        361       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        362       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        364       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        365       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        366       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        367       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        368       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        369       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        370       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        371       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        372       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        373       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        374       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        375       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37        376       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
