cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
      132             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      133             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      134             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      135             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      136             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      137             301       0   0.003  0.047   1216     2.000           7.9        72.1        80.0      32.0      64.0
      138             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      139             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      140             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      141             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      142             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      143             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      144             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      145             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      146             301       1   0.018  0.148   4456     1.091           6.7        73.3        80.0      58.7      64.0
      147             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      148             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      149             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      150             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      151             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      152             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      153             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      154             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      155             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      156             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      157             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      158             301       0   0.002  0.060   1152     4.757           4.5        94.5        90.0      16.0      76.1
      159             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      160             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      161             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      162             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      163             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      164             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      165             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      166             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      167             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      168             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      169             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      170             301       0   0.001  0.021    672     1.542          10.0        70.0        80.0      98.7      64.0
      171             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      172             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      173             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      174             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      175             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      176             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      177             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      178             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      179             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
      180             300       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
