cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       67        568       0   0.024  0.098   1700     1.682           1.4        79.5        78.2      22.6      38.1
       67        534       0   0.011  0.191   3140     1.000          17.1        78.4        95.5      29.3      29.3
       67        580       0   0.010  0.020    336     1.091           0.9        90.9        90.0      19.0      17.4
       67        573       0   0.007  0.151   2756     1.297          16.9        74.8        91.7      32.0      41.5
       67        557       0   0.004  0.122   2008     1.000          29.7        80.3       110.0      29.3      29.3
       67        542       0   0.003  0.064   1056     1.091          17.7        77.8        95.5      22.6      20.7
       67        547       0   0.003  0.137   2260     1.682          27.7        73.4       101.1      19.0      32.0
       67        571       0   0.003  0.036    596     1.091          12.0        78.0        90.0      17.4      16.0
       67        616       0   0.001  0.022    396     1.091          20.0        70.0        90.0      58.7      53.8
       67        610       0   0.001  0.021    348     1.000          20.9        89.1       110.0      22.6      22.6
       67        572       0   0.001  0.038    896     1.189          43.8        73.8        30.0      58.7      69.8
       67        606       0   0.000  0.101   1884     3.668          56.9        93.1       150.0      19.0      69.8
       67        596       0   0.000  0.055   1016     4.000          30.0        90.0       120.0      19.0      76.1
       67        623       0   0.000  0.016    256     1.414          29.2        70.9       100.2      16.0      22.6
       67        530       0   0.000  0.088   5308     3.668          77.1        88.2       165.3      26.9      98.7
       67        556       0   0.000  0.039    820     1.542          83.5        73.5       170.0      58.7      38.1
       67        536       0   0.000  0.023   1004     1.682          74.5        74.5         0.0      58.7      98.7
       67        535       0   0.000  0.023    736     1.542          85.2        90.0         4.8      19.0      29.3
       67        552       0   0.000  0.022    568     1.834          81.2        71.2       170.0      58.7     107.6
       67        529       0   0.000  0.037   2572     3.364          82.1        83.8         1.7      22.6      76.1
       67        543       0   0.000  0.006    200     4.362          54.6       110.0       164.6      26.9     117.4
       67        618       0   0.000  0.001     16     1.297          40.0        70.0        30.0      58.7      76.1
       67        537       0   0.000  0.004    128     2.594          90.0        90.0         0.0      19.0      49.4
       67        541       0   0.000  0.004    216     5.657          70.0        90.0        20.0      19.0     107.6
       67        565       0   0.000  0.001     12     1.542          70.0        70.0         0.0      58.7      38.1
       67        531       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        532       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        533       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        538       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        539       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        540       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        544       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        545       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        546       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        548       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        549       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        550       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        551       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        553       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        554       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        555       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        558       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        559       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        560       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        561       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        562       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        563       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        564       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        566       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        567       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        569       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        570       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        574       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        575       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        576       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        577       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        578       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        579       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        581       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        582       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        583       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        584       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        585       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        586       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        587       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        588       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        589       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        590       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        591       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        592       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        593       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        594       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        595       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        597       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        598       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        599       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        600       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        601       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        602       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        603       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        604       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        605       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        607       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        608       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        609       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        611       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        612       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        613       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        614       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        615       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        617       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        619       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        620       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        621       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67        622       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        534       0   0.039  0.335   3060     1.542           4.6        90.8        95.4      19.0      29.3
       68        573       0   0.037  0.197   2236     2.181           1.5        93.7        92.2      19.0      41.5
       68        547       1   0.013  0.234   2136     1.189          13.7       114.9       101.2      38.1      32.0
       68        542       1   0.010  0.117   1056     1.138           9.2        86.3        95.5      18.2      20.7
       68        568       0   0.006  0.160   1608     2.000          11.6        89.6        78.0      19.0      38.1
       68        557       0   0.006  0.223   2008     1.682          21.3        88.7       110.0      17.4      29.3
       68        610       0   0.002  0.039    348     1.297          18.0        92.0       110.0      17.4      22.6
       68        571       0   0.002  0.066    596     2.378          17.3       107.3        90.0      38.1      16.0
       68        623       0   0.001  0.028    256     1.682          19.8       120.0       100.2      38.1      22.6
       68        556       0   0.000  0.038    520     1.189          63.3       106.7       170.0      32.0      38.1
       68        580       0   0.000  0.034    304     2.378          40.0       130.0        90.0      41.5      17.4
       68        530       0   0.000  0.041   2304     2.181          58.1       109.9       168.0      41.5      90.5
       68        616       0   0.000  0.012    128     1.682          25.5       115.5        90.0      32.0      53.8
       68        572       0   0.000  0.037    620     3.084          67.7        97.7        30.0      22.6      69.8
       68        529       0   0.000  0.018   1152     2.181          70.8       111.3         2.1      41.5      90.5
       68        552       0   0.000  0.018    332     3.364          61.2       108.8       170.0      32.0     107.6
       68        536       0   0.000  0.018    676     4.362          80.0       100.0         0.0      22.6      98.7
       68        596       0   0.000  0.000      4     1.834          10.0       130.0       120.0      41.5      76.1
       68        535       0   0.000  0.000     12     1.297          50.0       130.0         0.0      41.5      32.0
       68        531       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        532       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        533       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        537       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        538       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        539       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        540       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        541       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        543       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        544       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        545       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        546       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        548       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        549       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        550       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        551       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        553       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        554       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        555       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        558       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        559       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        560       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        561       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        562       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        563       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        564       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68        565       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
