cluster_a  best_cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       13             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       14             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       15             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       16             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       17             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       18             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       19             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       20             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       21             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       22             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       23             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       24             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       25             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       26             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       27             445       0   0.008  0.010    248     1.189           0.0        90.0        90.0      98.7     117.4
       28             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       29             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       30             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       31             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       32             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       33             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       34             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       35             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       36             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       37             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       38             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       39             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       40             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       41             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       42             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       43             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       45             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       46             445       0   0.002  0.054    808     5.657           4.8        75.2        80.0      20.7     117.4
       47             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       48             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       49             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       50             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       51             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       52             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       53             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       54             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       55             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       56             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       57             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       58             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       59             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       60             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       61             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       62             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       63             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       64             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       65             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       66             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       67             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       68             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       69             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       70             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       71             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       72             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       73             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       74             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       75             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       76             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       77             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       78             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       79             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       80             445       0   0.000  0.003     48     7.336          20.0       100.0        80.0      16.0     117.4
       81             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       82             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       83             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       84             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       85             445       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
