cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
        0          1       1   0.170  0.609  41064     1.000           2.6        98.4        95.8      45.3      45.3
        0         35       0   0.066  0.115   8120     1.414           0.2        98.4        98.2      38.1      26.9
        0         37       1   0.047  0.088   5624     1.091           0.7        98.5        97.8      38.1      34.9
        0         13       0   0.045  0.069   4420     1.297           0.2       101.0       101.1      41.5      53.8
        0          4       1   0.035  0.267  17348     1.091           6.0       100.9       106.8      45.3      49.4
        0         14       0   0.027  0.076   4924     1.414           1.0       101.1       100.1      41.5      58.7
        0          2       1   0.025  0.409  25744     1.189          12.6        97.6        85.0      45.3      53.8
        0          3       0   0.022  0.292  22284     1.682           6.7        97.0        90.3      45.3      76.1
        0        105       0   0.022  0.042   2560     1.091           0.8       100.8       100.0      41.5      38.1
        0          6       1   0.018  0.145   9208     1.189           5.7        97.5        91.8      41.5      34.9
        0          5       0   0.017  0.152   9756     1.542           4.8        99.7        94.9      49.4      32.0
        0        102       0   0.016  0.025   1508     1.542           0.0        90.0        90.0      45.3      29.3
        0        194       0   0.009  0.013    796     1.414           0.0       100.0       100.0      38.1      26.9
        0         12       0   0.009  0.162   9952     1.297          13.5        96.5       110.0      45.3      34.9
        0        124       0   0.008  0.021   1316     1.682           0.5       100.0        99.5      38.1      22.6
        0         10       0   0.008  0.055   3680     2.181           2.2        99.0        96.8      41.5      90.5
        0         44       1   0.006  0.074   4764     1.091          10.0       100.0        90.0      38.1      41.5
        0         30       0   0.006  0.038   2392     1.542           3.4        93.4        90.0      45.3      69.8
        0         62       0   0.005  0.019   1168     1.682           1.2        91.2        90.0      49.4      83.0
        0         16       0   0.005  0.096   6396     1.414          13.3        96.7       110.0      45.3      64.0
        0         40       0   0.005  0.043   2672     1.000           8.3        98.3        90.0      49.4      49.4
        0         29       0   0.004  0.050   3052     1.189           8.8        98.8        90.0      41.5      34.9
        0        201       0   0.004  0.006    380     1.542           0.0       100.0       100.0      49.4      32.0
        0         28       0   0.004  0.137   8404     1.297          26.8        96.8        70.0      45.3      58.7
        0         31       0   0.004  0.074   4568     1.414          13.1        97.0       110.2      45.3      32.0
        0        202       0   0.003  0.004    256     1.189           0.0       100.0       100.0      38.1      32.0
        0         36       0   0.003  0.025   1584     1.297           4.8        95.2       100.0      45.3      58.7
        0        121       0   0.003  0.042   2576     2.000           5.4        96.4       101.8      45.3      22.6
        0          9       0   0.003  0.116  10332     2.828          12.1       100.2        88.2      41.5     117.4
        0        192       0   0.003  0.006    340     1.297           0.4       100.7       100.3      29.3      38.1
        0        143       0   0.003  0.011    684     1.297           1.9       108.1       110.0      41.5      32.0
        0        243       0   0.003  0.005    312     1.682           0.0       100.0       100.0      41.5      24.7
        0         53       0   0.003  0.046   2832     1.091          13.4        93.4        80.0      45.3      41.5
        0         41       0   0.003  0.049   3012     1.414          11.1        92.5       103.6      49.4      69.8
        0         68       0   0.003  0.027   1656     1.297           6.3       103.7       110.0      49.4      64.0
        0         19       0   0.003  0.035   2172     1.091          10.9        99.1       110.0      41.5      38.1
        0        187       0   0.003  0.015    916     1.000           4.7       100.0       104.7      38.1      38.1
        0         66       0   0.002  0.012    732     1.091           3.4        96.6       100.0      53.8      58.7
        0         82       0   0.002  0.065   4064     1.834          14.4        96.7       111.1      45.3      24.7
        0        165       0   0.002  0.025   1540     1.000          10.0       100.0       110.0      45.3      45.3
        0         76       0   0.002  0.062   3928     1.682          15.8        98.0       113.8      38.1      22.6
