cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       86        446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        447       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        448       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        449       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        450       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        451       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        452       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        453       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        454       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        455       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        456       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        457       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        458       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        459       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        460       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        461       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        462       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        463       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        464       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        465       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        466       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        467       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        468       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        469       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        470       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        471       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        472       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        473       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        474       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        475       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        476       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        477       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        478       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        479       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       86        480       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        446       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        447       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        448       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        449       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        450       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        451       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        452       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        453       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        454       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        455       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        456       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        457       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        458       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        459       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        460       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        461       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        462       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        463       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        464       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        465       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        466       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        467       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        468       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        469       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        470       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        471       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        472       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        473       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        474       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        475       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        476       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        477       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       87        478       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
