cluster_a  cluster_c  passes  score    iou    inter  lam_ratio  ang_diff_deg  thetaA_deg  thetaC_deg  lamA_med  lamC_med
       44        360       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        361       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        362       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        363       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        364       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        365       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        366       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        367       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        368       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        369       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        370       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        371       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        372       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        373       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        374       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        375       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        376       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        377       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        378       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        379       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        380       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        381       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        382       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        383       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        384       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        385       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        386       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        387       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        388       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        389       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        390       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        391       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        392       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        393       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        394       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        395       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        396       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        397       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        398       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        399       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        400       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        401       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
       44        402       0   0.000  0.000      0       nan           nan         nan         nan       nan       nan
